locus,symbols,datasets,datasetIDs,essentiality status,essentiality consensus
SAOUHSC_03011,hisB,1,359,NE,Nonessential
SAOUHSC_03012,,1,359,NE,Nonessential
SAOUHSC_03013,,1,359,NE,Nonessential
SAOUHSC_03014,hisG,1,359,NE,Nonessential
SAOUHSC_03015,hisZ,1,359,NE,Nonessential
SAOUHSC_03016,,1,359,NE,Nonessential
SAOUHSC_03017,,1,359,NE,Nonessential
SAOUHSC_03018,,1,359,NE,Nonessential
SAOUHSC_03019,,1,359,NE,Nonessential
SAOUHSC_03020,,1,359,NE,Nonessential
SAOUHSC_03021,,1,359,NE,Nonessential
SAOUHSC_03022,,1,359,NE,Nonessential
SAOUHSC_03023,,1,359,NE,Nonessential
SAOUHSC_03024,,1,359,NE,Nonessential
SAOUHSC_03025,,1,359,NE,Nonessential
SAOUHSC_03026,,1,359,NE,Nonessential
SAOUHSC_03027,,1,359,NE,Nonessential
SAOUHSC_03028,,1,359,NE,Nonessential
SAOUHSC_03030,,1,359,NE,Nonessential
SAOUHSC_03031,,1,359,NE,Nonessential
SAOUHSC_03032,,1,359,NE,Nonessential
SAOUHSC_03033,,1,359,NE,Nonessential
SAOUHSC_03034,,1,359,NE,Nonessential
SAOUHSC_03035,,1,359,NE,Nonessential
SAOUHSC_03036,,1,359,NE,Nonessential
SAOUHSC_03037,,1,359,NE,Nonessential
SAOUHSC_03038,,1,359,NE,Nonessential
SAOUHSC_03040,,1,359,NE,Nonessential
SAOUHSC_03041,,1,359,NE,Nonessential
SAOUHSC_03042,,1,359,NE,Nonessential
SAOUHSC_03043,,1,359,NE,Nonessential
SAOUHSC_03045,,1,359,NE,Nonessential
SAOUHSC_03046,,1,359,NE,Nonessential
SAOUHSC_03047,,1,359,NE,Nonessential
SAOUHSC_03048,,1,359,NE,Nonessential
SAOUHSC_03049,,1,359,E,Essential
SAOUHSC_03051,gidB,1,359,NE,Nonessential
SAOUHSC_03052,,1,359,E,Essential
SAOUHSC_03053,trmE,1,359,E,Essential
SAOUHSC_03054,rnpA,1,359,E,Essential
SAOUHSC_03055,rpmH,1,359,E,Essential
SAOUHSC_A00084,,1,359,NE,Nonessential
SAOUHSC_A00097,,1,359,NE,Nonessential
SAOUHSC_A00219,,1,359,NE,Nonessential
SAOUHSC_A00283,,1,359,NE,Nonessential
SAOUHSC_A00332,,1,359,NE,Nonessential
SAOUHSC_A00354,,1,359,NE,Nonessential
SAOUHSC_A00379,,1,359,NE,Nonessential
SAOUHSC_A00526,,1,359,NE,Nonessential
SAOUHSC_A00635,,1,359,NE,Nonessential
SAOUHSC_A00703,,1,359,NE,Nonessential
SAOUHSC_A00747,,1,359,NE,Nonessential
SAOUHSC_A00992,,1,359,NE,Nonessential
SAOUHSC_A01041,,1,359,NE,Nonessential
SAOUHSC_A01079,,1,359,NE,Nonessential
SAOUHSC_A01081,,1,359,NE,Nonessential
SAOUHSC_A01332,,1,359,NE,Nonessential
SAOUHSC_A01436,,1,359,NE,Nonessential
SAOUHSC_A01455,,1,359,NE,Nonessential
SAOUHSC_A01514,,1,359,NE,Nonessential
SAOUHSC_A01723,,1,359,NE,Nonessential
SAOUHSC_A01754,,1,359,NE,Nonessential
SAOUHSC_A01909,,1,359,NE,Nonessential
SAOUHSC_A01912,,1,359,NE,Nonessential
SAOUHSC_A02013,,1,359,NE,Nonessential
SAOUHSC_A02094,,1,359,NE,Nonessential
SAOUHSC_A02169,,1,359,NE,Nonessential
SAOUHSC_A02189,,1,359,NE,Nonessential
SAOUHSC_A02254,,1,359,NE,Nonessential
SAOUHSC_A02273,,1,359,NE,Nonessential
SAOUHSC_A02331,,1,359,NE,Nonessential
SAOUHSC_A02350,,1,359,NE,Nonessential
SAOUHSC_A02445,,1,359,NE,Nonessential
SAOUHSC_A02450,,1,359,NE,Nonessential
SAOUHSC_A02483,,1,359,NE,Nonessential
SAOUHSC_A02503,,1,359,NE,Nonessential
SAOUHSC_A02505,,1,359,NE,Nonessential
SAOUHSC_A02577,,1,359,NE,Nonessential
SAOUHSC_A02635,,1,359,NE,Nonessential
SAOUHSC_A02680,,1,359,NE,Nonessential
SAOUHSC_A02771,,1,359,NE,Nonessential
SAOUHSC_A02794,,1,359,NE,Nonessential
SAOUHSC_A02795,,1,359,NE,Nonessential
SAOUHSC_A02801,,1,359,NE,Nonessential
SAOUHSC_A02811,,1,359,NE,Nonessential
SAOUHSC_A02856,,1,359,NE,Nonessential
